Index,GroundTruth_Density,X_Density,Y_Density,Z_Density
139,1.7806336752223857,3.6625242312185664,1.6753870038052294,1.4692361301996446
140,1.7121468494800678,4.07787292436742,1.5049684868935116,1.749073757638469
141,2.025640121920221,4.0152192410048135,1.3249059199976174,2.9055987253543476
142,1.989034574255181,3.4534895631599647,1.20059973218877,3.50210500917805
143,1.701534310864158,3.369867096288254,1.3592523971207544,1.4866087094012375
144,1.614641770901775,3.2800995730034073,1.2947881268467967,1.2662829147316397
145,1.5006421421951799,2.9836162492920772,0.7583782646307886,1.046922738367666
146,1.3212399168300282,1.683863434379336,0.5537933144461114,1.2618802205778352
147,0.7687403084579227,1.0513784452527404,0.8373127468874767,0.6290405430082926
148,0.738492052084983,0.9723540154603165,1.2017871418876638,0.5316178324469932
149,0.7520112826527517,1.0022865633608176,0.8079514508902538,0.561710599380532
150,0.71374858289083,1.132832449564161,0.7080872496599787,0.6473620655500497
151,0.7403260497310529,1.0763028207382628,0.7109802399608938,0.6470085765900515
152,0.8909859613670678,1.6731964661097263,0.5664526539355194,0.9029251601048784
153,1.1670868414066036,1.041163029113772,1.3447995316123513,1.0190484744466093
154,0.7694569828023592,1.2415933149425609,0.5559461277555776,0.9651596640379179
155,0.7670305042236626,1.1773218058846004,0.5544085670012933,1.020001635041972
156,0.7661574002228148,1.0963381170058963,0.5485833249764951,1.1433139825349816
157,0.768568268484938,1.0026621792270909,0.5501686625648686,1.2540905936273492
158,0.7677274139992416,0.8968893188911314,0.5437239035339912,1.5230649576193516
159,0.770279346918932,0.8012764462570872,0.5418786829869665,1.7908432335964715
160,0.7050239092996821,0.8319279543928639,0.5038014140334235,1.2058859372387076
161,0.7020593523525465,0.7713120695764969,0.5006316401625405,1.2954155805574445
162,0.7593067119744618,0.8974743482190402,0.6284530532487245,0.9165128983080832
163,0.7671010459439216,0.8928570715522077,0.6255757332914034,0.9942176309014853
164,0.7723359309111903,0.8792596710178046,0.6179164437565186,1.0481331310940454
165,0.7905016390380158,0.8640604499234182,0.6073701370561689,1.0239912259424382
166,0.7627563561007084,0.8269990315022178,0.5919117140257424,1.009824209527384
167,0.7326756656187666,0.8050069083606489,0.5775524684845281,0.9766587078143235
168,0.7273341787484452,0.7864622470923569,0.5621899726001047,0.9830433358439604
169,0.6647576730861798,0.8637246540035338,0.5999970516087744,0.7268790551514999
170,0.6391966390272109,0.9975397130729808,0.7288300128988066,0.5573378968115265
171,0.6487812215635073,0.9995113587915672,0.7130277710532742,0.5712807985708003
172,0.647473345913283,0.9889607528333613,0.6932918724370148,0.5869564407537077
173,0.6435487005369318,0.9622785244249407,0.6708528644363689,0.6060230161852342
174,0.6462882753264709,0.9416162122860893,0.64806376872295,0.6304626032846847
175,0.6396780209420728,0.9174358747762102,0.621223908274272,0.6635627809482754
176,0.6433381294699868,0.8932286712672317,0.5936940376440418,0.6984303061014706
177,0.6481427991413333,0.8600710042395485,0.5656929199542808,0.7096802638389469
178,0.6375878292749372,0.8212550430333543,0.5379546054495307,0.7011398973538817
179,0.6804786167094142,1.1332778231781673,0.5712452619896838,0.7022907165558996
180,0.6902198276135596,5.205632247442305,0.5938656427466713,0.6254335076037736
181,0.7277981611875753,5.834427153000598,0.6050021057589542,0.6504421670969955
182,0.7594128546126904,3.844741779418135,0.6078960766973223,0.663003787903142
183,0.7490319209421914,2.6375251625012535,0.6024891930333485,0.6834566968512206
184,0.7426270148612262,2.0169196171778445,0.5910745136143187,0.723801416042371
185,0.7138595849542171,2.658972795023174,0.8564529174709087,0.5064235238961668
186,0.7203945564924532,2.2270112971292306,0.8299747728578625,0.5192353511774636
187,0.7128915882316444,1.928768733614288,0.7923557108316389,0.5234006347896516
188,0.7176596498973205,1.6910819555897398,0.7495330100937834,0.5248702830537502
189,0.6664026206928044,4.065709642276024,1.7635487858838115,0.3918465351041808
190,0.6542469820512744,3.6819535881628673,1.6340235838669686,0.3964382826514716
191,0.6586068932890587,3.318018559839337,1.5028290979314884,0.4100757666314855
192,0.6790935816261517,2.855373573360029,1.3686135435206779,0.42576027757395646
193,0.705964254513906,2.4356944814245463,1.237515706337748,0.4396058118098738
194,0.7072357029965277,2.122886390368959,1.124282942384829,0.4527838261947907
195,0.7085061139948003,1.9579090908735766,1.0203680416511411,0.47198661839610273
196,0.7252645588516781,1.869609415735173,0.9209667661109338,0.49698714854859016
197,0.7413613593378108,1.7604109132211412,0.8443257544374554,0.5201106418004227
198,0.7462307287127721,1.6124613945120245,0.7917281880024867,0.5394708959316532
199,0.7436037520245062,1.4438715885721627,0.7357010440448014,0.5605742092420652
200,0.742639253020947,1.3074080655995444,0.6659199050612059,0.584633988654897
201,0.727349383690651,1.1933255539898837,0.5914692223300222,0.6101651144575999
202,0.6957384520967649,1.0876672801415868,0.534161635940048,0.631485484724711
203,0.6600707858064027,0.9914290715564207,0.49185731887066125,0.6591113092287808
204,0.6326303026428863,0.8990604844938039,0.45191928973671586,0.7031378704099097
205,0.6128118082078584,0.8177414932077139,0.41125683663344237,0.7715208792737978
206,0.5773714696212171,0.7412769611885255,0.371062221813584,0.8708271359816504
207,0.5396244517150957,0.6686122067026934,0.33604551274199307,1.0106098757027606
208,0.5015281819009086,0.6021222899556802,0.30633398505462084,1.228974332745659
209,0.4627064929648289,0.5449276556639855,0.282202986211751,1.5930062098960527
210,0.4287881311985184,0.49899322944166363,0.26229832425948724,2.2945556296368066
211,0.401056482755864,0.4587258858134301,0.2434693078578222,3.310341743453011
212,0.3755005527646631,0.42138599732676224,0.22374217223422618,2.7390223722081566
213,0.379812477137129,0.5296800260892345,0.2914931895808472,0.3940162821698441
214,0.3567423845360259,0.48581701983118675,0.2665767380163024,0.38699546288405573
215,0.3765806663052075,0.6555229209081316,0.3325763800709665,0.31631740792209867
216,0.36356311099525285,0.5959723066241491,0.31194926951151924,0.32726268904253303
217,0.3439418463775243,0.5705028953152104,0.2942516372327785,0.33684991575489576
218,0.34416549503671173,0.5176584687012669,0.2734621188365904,0.33895201836668465
219,0.33505547883419906,0.4794347773947692,0.24954016703260856,0.332040232006125
220,0.30264972877556484,0.4341789905720021,0.23265174311473702,0.3114111062599856
221,0.3371342265194412,0.6422726328014638,0.365577888274634,0.26166581346936996
222,0.3304827645994685,0.6122191959329439,0.3625549170669479,0.269589967430449
223,0.4365498370962375,0.6307906527238282,0.40677725309290524,0.3488442646084225
224,0.44999397901530624,0.5557606663757003,0.4303147621276011,0.4258622520637486
225,0.46403912995154933,0.541187121290755,0.43573433650475246,0.4108654023377795
226,0.4437697790678351,0.535962242322808,0.42154252658981567,0.35280441622218334
227,0.42893381152167764,0.5459347495600283,0.42304423106666933,0.2952087462059877
228,0.36701522196717506,0.5447516922006126,0.4285248777138369,0.2801757404794753
229,0.3397346931328344,0.5498761479534744,0.4429555416137232,0.2595859808666491
230,0.3808194652436526,0.5569125140852818,0.4400232408040251,0.24991982194909554
231,0.3234274957425557,0.5765153359301196,0.4425540024949523,0.22251392257722352
232,0.31749288904325657,0.6166390849782164,0.42812225668635673,0.21851028777848688
233,0.3074746807570451,0.6635482131244561,0.39358367817014783,0.2123171935168703
234,0.31754134078891627,0.7248632735958116,0.326436732200035,0.21935503942587928
235,0.29685426428444595,0.7512227755753755,0.2820473938195291,0.2283789975708669
236,0.2905705471117138,0.7704232990292625,0.25453947601457205,0.240025192881052
237,0.29209698647480764,0.7449276901416605,0.2360557312567389,0.24560065321307706
238,0.2774942734444366,0.5069783941299267,0.20054084103432598,0.30135991457586364
239,0.26135667195722573,0.6262153335439575,0.19574687021069564,0.25911715496012644
240,0.2716343456043771,0.40992579078899577,0.2353346758670626,0.25642928549779065
241,0.244237628128282,0.511740011328772,0.1832403637098369,0.29536700685309125
242,0.23314830976655737,0.35320377567164124,0.20979465082424498,0.2578103896265908
243,0.2522226498515244,0.3282296908117598,0.23698357643852225,0.25659594705817845
244,0.2644719593452924,0.33809578913862265,0.2607660441032879,0.26717212556182574
245,0.296991711492964,0.46535711111819006,0.3127830094926801,0.27126778025818565
246,0.3082211712258608,0.32930261478800793,0.30534252761630865,0.285508263759125
247,0.2616864448742385,0.2538298099774739,0.24187959319634192,0.3728979339955769
248,0.24204911084534123,0.20503510302370226,0.34670083059883705,0.3179579755327026
249,0.23157684895092015,0.21160630510743944,0.63169396584875,0.22305966186692658
250,0.24347063780671446,0.23200509528493662,0.7036360102023167,0.24227038396841016
251,0.2808142635579747,0.26051944897592333,0.7376521646597722,0.26571142006661935
252,0.3046102399841238,0.2914964204107405,0.7550856347713173,0.28157428442949384
253,0.3230782709886734,0.32251612042552213,0.7711923912742812,0.2971354051170961
254,0.3524974881192447,0.35143948224858435,0.7939824984543455,0.3137911516379761
255,0.3698783887911736,0.37524631053979257,0.8318738840557052,0.32329713569384466
256,0.38185789437682816,0.4111748713009501,0.8921096080527896,0.32759946491517966
257,0.3795647085155932,0.32910370714134357,1.2953362367697634,0.39269448909409765
258,0.42651666422109946,0.3729139979120833,1.474934446354826,0.41750277092395505
259,0.47139279208311774,0.412719240251813,1.733933442245157,0.4366374954960695
260,0.5033324481148874,0.45626235233562246,2.0807080707018377,0.45052576998321775
261,0.5165020106924454,0.48340314441602333,3.301774462236799,0.46433282923313823
262,0.5775621721374907,0.5463072200208996,5.168765716612487,0.5195229055259868
263,0.6647792109795831,0.6143925504687748,6.947306919622678,0.5828603985714185
264,0.7386783709094954,0.6815169297774453,5.304313917153917,0.6451645827265798
265,0.8117688601808867,0.744309887772464,3.5243667643968,0.7171651369768716
266,0.8973117228543884,0.794671315121201,2.601182630091963,0.8079837577613238
267,0.9655996295108903,0.8290309189350878,2.0777138746024586,0.9124555682569924
268,1.025650588922069,0.8712948862454649,1.7403348204014422,1.0477416001775577
269,1.0738733908394393,0.9371253041753157,1.4981376854989774,1.2377492047354892
270,1.1601285290361072,1.026175087157429,1.334702619534361,1.5429209254897456
271,1.259007203576938,1.0977602528293346,1.2270853194780453,2.0307669616639714
272,1.335229125933455,1.1221492068048318,1.1659840087405455,2.8230976515892356
273,1.3510773572771104,1.1123239660031472,1.1373159583584584,4.203724890641277
274,1.3501959729358233,1.094749985391483,1.1227656013439384,6.141293163044644
275,1.3560609893176336,1.0861054822823903,1.1188715604742097,5.068599054993871
276,1.3332007055579562,1.0893040496916475,1.1048721207945214,3.2277582809174645
277,1.312010829489981,1.1055851661830294,1.0901260885825508,2.2872323874435496
278,1.2731150446431674,1.12033966809812,1.0816768300075759,1.7642860009798398
279,1.2354674712258091,1.1220015201232405,1.0996927949151667,1.4192626502457377
280,1.1929991944180818,1.1033694722181744,1.1553212244075615,1.1775072421677883
281,1.1451057334875434,1.0879465845863812,1.2461235278012892,1.0167708586147186
282,1.097956828885032,1.0836235988355516,1.376803675699007,0.9127186763301267
283,1.0742265548948433,1.0985526739468843,1.5469553992869334,0.8378665638185037
284,1.0627893126641692,1.120984771371044,1.7999888422396222,0.7783810361362364
285,1.0419354640561338,1.147817719451416,2.193704413560992,0.7354181865066163
286,1.025611149287678,1.1915107347692815,2.8817444767049603,0.7080665494532882
287,1.0282031660121151,1.2687167846223608,4.177014219500022,0.6821882552537224
288,1.0399406757571834,1.399109876287964,6.417302824870946,0.6527743855806187
289,1.0210476294667667,1.5847383327434514,6.323745210197628,0.6238746816632077
290,1.0000305068553144,1.821739316862459,3.8509115924992487,0.6085771804624462
291,0.9825983503890438,2.117983472592374,2.4796700278448736,0.6087395653150443
292,0.9823359051271712,2.5364271238588545,1.8084693174272686,0.6199873771830802
293,0.9919747728376643,3.2178026092366876,1.447877488264496,0.6419753031254684
294,0.9930157621219582,4.521001473982741,1.2347291854563907,0.670576473031872
295,1.0134636567959674,7.0745726174831685,1.088288561835046,0.7121860609541746
296,1.0290143462443653,9.319298935714773,0.976366375279694,0.7687018653821264
297,1.0416041859076857,6.770151059064341,0.885870249462859,0.8473543126522415
298,1.0599249384261318,4.313601631989014,0.8126911754965656,0.9547513246486309
299,1.0647839682516853,3.085104067198343,0.7564351601254667,1.0916942634245141
300,1.0555198167253248,2.38875282561339,0.711564088249437,1.2884671393520697
301,1.0443442422143467,1.9331069490774175,0.6806475081866454,1.604258335305976
302,1.029643301160021,1.6279677370670083,0.6596793606993145,2.219383631627072
303,1.020532731170446,1.4157207612542082,0.652030814165278,3.389311626699043
304,1.0090715901220364,1.270467755062382,0.6581594543183247,4.073354345660052
305,0.9993122122749236,1.1632420896141487,0.6707269728457745,2.923499753156981
306,0.996349813012127,1.050486579173335,0.6868311328990907,1.9814655438158781
307,0.9647948819134997,0.9522361368330298,0.7046241687482361,1.44662611796171
308,0.911347113047096,0.8906742299425296,0.7423058753998094,1.1324320793908604
309,0.8697945123537997,0.8875814568916933,0.8111776749704912,0.9468480158557979
310,0.8653319463328903,0.9296668351499656,0.9129015527118094,0.8365160794812562
311,0.8933599346979081,0.9743839161168439,1.045758298567395,0.7650160880208133
312,0.9119916351839061,0.9880667861487608,1.2040442052919889,0.7075912348861837
313,0.9036729330176717,0.978500174077858,1.424207515976738,0.6561030108548731
314,0.8811962976611586,0.9935602382938724,1.7438210771578813,0.6094157725002878
315,0.8600411388931418,1.0452188913789795,2.2511621593768476,0.5733180122496317
316,0.845542202285882,1.1407417496407772,3.138484353539094,0.5519132482574112
317,0.8426067476122702,1.2630751665169113,4.867207328477609,0.5474664707700114
318,0.8610187186184154,1.3910936314736573,7.291307759754412,0.5551389175993716
319,0.8942928634565973,1.5072692729444142,6.167868161537766,0.5613931684585225
320,0.9198628233914266,1.6446678355346944,3.9988895024031286,0.5631642548086299
321,0.9097478218596331,1.867150726781669,2.826769488371671,0.5651163765827091
322,0.9141001742872434,2.246360057442137,2.1727674926371523,0.5777739734160197
323,0.9365101267806265,2.850506195369556,1.7521604426138218,0.5999557457811232
324,0.9662160265501706,3.832182732183445,1.4776906163777908,0.6249474987937091
325,0.9909108953040192,5.5671771096696485,1.2899411255111066,0.6556955390795948
326,1.0002429651658717,8.812848457532795,1.1574231419745313,0.6932916637038018
327,1.0292705190556917,10.402306201202945,1.0541943178804185,0.7444290532355763
328,1.054747148751508,6.959106809115364,0.9712053841234866,0.8058271069366745
329,1.0699995219488085,4.432930905588593,0.9033916715766427,0.8840457947185959
330,1.083762612792156,3.159974161788335,0.8471596406753752,0.9987082153882824
331,1.0943734765058264,2.480415132215021,0.7975969199520211,1.1709583573292153
332,1.1082243724172847,2.0678211270237576,0.7551861986733327,1.4392207330827322
333,1.10433000375607,1.7970098159841936,0.7228910040266074,1.8285050039468094
334,1.0906386036130025,1.588990990707948,0.697979329444316,2.426983739581927
335,1.07497809375991,1.4274106872402197,0.6779318240697518,3.4349813022784232
336,1.0450852729942497,1.2918543578284296,0.6601781467441853,4.995579865257044
337,1.0136427302663622,1.1627068695532872,0.6516936093343618,4.746114857402095
338,1.0689523626856068,1.3192301236579644,0.7892328367661651,2.035931192923301
339,1.2184533073082422,1.6545562167247845,1.0497316060241242,1.5092768195768547
340,1.2776717970665783,1.2019099242906264,1.3732267969086276,1.918115660237294
341,1.3562339963930983,1.2933057359704638,1.401485686439956,1.868292352140062
342,1.406028799381669,1.3655197090178723,1.463733365474704,1.7000973343912738
343,1.4362941101324007,1.3677441321176689,1.5550229707195602,1.5290156157652441
344,1.4472100477373693,1.3398006072785602,1.644136069128971,1.3660108919814902
345,1.4019718016981115,1.3205290121781925,1.7146508397165299,1.211397583038022
346,1.348855833687537,1.3582601186721948,1.841696545379968,1.0661340066884761
347,1.300100530915427,1.403199125083176,2.0758229784102973,0.9803953928436012
348,1.269824026094583,1.4283860908789878,2.473679112674868,0.9176080464098397
349,1.2749723203812708,1.4440876406817857,3.1138183287528407,0.871068703483901
350,1.2852638044922113,1.8897745800967627,4.808256859904953,0.7738560349817808
351,1.2515816763217613,1.5519481211136879,7.026005463937142,0.7712007132400966
352,1.242363157956144,1.6052253190990509,8.190171795843193,0.7694662379899976
353,1.1609869224753957,1.7456397985970575,5.211444877793609,0.7476436180465404
354,1.1701928273759457,1.9741835258345906,3.3292191758883662,0.7833910745694114
355,1.1822474833732926,2.3394953808754604,2.3861378823314006,0.8272045556562766
356,1.3301326246747225,2.894275543650064,1.806490528691435,0.8591874310824043
357,1.3283891994555066,3.70843063679522,1.4583057849196008,0.8738485311091742
358,1.2216785291873133,4.745901238698313,1.2635033533115727,0.9164590653068648
359,1.3593555573879925,5.664951692603859,1.1279759173143464,1.0901991630138412
360,1.3254626966245209,5.455075402312592,1.0500259310207751,1.1702611997896428
361,1.3300356104719495,4.489885427778419,0.9594035623041275,1.3732694887370889
362,1.359032477335899,3.5024562924155163,0.8943222113069289,1.70897068253877
363,1.3308302803116774,2.7837018143949224,0.8459460113455582,2.26719454565271
364,1.3213597764672826,2.273368578180576,0.8341509165169594,3.3333445357768383
365,1.3046058395309965,1.933945657399584,0.8486184086254148,5.578355099168876
366,1.352400775662929,1.7178509073497708,0.8826756204738174,5.9831589040963795
367,1.3721632478612402,1.4735499948209057,0.9159681657287593,3.6532898651333072
368,1.3470210634507898,1.409841116016913,0.961014349930563,2.7436495836125965
369,1.3033361202206764,1.3338439031012157,1.0271445727297572,2.070781203475037
370,1.3135270312341176,1.3083063617559727,1.1162700354366364,1.6768044642045425
371,1.315670880314867,1.3022701837056287,1.212460627955448,1.370608857994845
372,1.2944350248993879,1.3182947421749893,1.3140841863118855,1.2085568552992574
373,1.2421625880798466,1.3086015408612162,1.4723536997554632,1.103438674904234
374,1.2744093923083786,1.3041726323930782,1.669801279537856,1.0534520247476904
