Index,Z_Density,X_Density,Y_Density,GroundTruth_Density
926,9.650194916367083,0.1466214545282488,0.1421132402227264,0.17575751339235585
927,9.74965049184502,0.1488347034513668,0.13457414463490866,0.17466904635316216
928,7.998884071303652,0.15046682462292527,0.13394478887094882,0.17634428844162858
929,5.953357799320813,0.15008306806286043,0.12644651295790577,0.17240853733503098
930,4.750674905606749,0.18104982675013973,0.14131528670820784,0.19928771346548366
931,5.002058446733063,0.16437497409181376,0.12352893339342874,0.17889486799328114
932,7.6762605847770375,0.14689521868187605,0.09516060365243048,0.14599601288286695
933,13.154863410669188,0.23702504538764108,0.20061026397945966,0.2779424783417691
934,13.974098658698074,0.34993622062430724,0.3087562171997086,0.42081846653893784
935,13.126591380334222,0.13342549719951258,0.08572067902648745,0.13330510086802697
936,8.32313546591502,0.12863407683070668,0.08194079917487151,0.1275566140730684
937,5.736853093916169,0.13870110543808928,0.08692109863511344,0.13558599475378
938,4.9031066228039695,0.35179749556977347,0.2080914089662466,0.32905785130830223
939,5.010518792772863,0.09028698522677718,0.05621347021208606,0.08846060384706796
940,4.7963859724599445,0.09548848099575366,0.0580487770757029,0.09209729622102306
941,5.206391696391609,0.07789515886832085,0.04800842024150129,0.07588135140455052
942,5.412985540577976,0.06911087572473132,0.041686120815415804,0.06649311229581713
943,3.6557709882000387,0.08405601882427641,0.050134728000302366,0.08026630099489912
944,3.5548570547143377,0.07602183849642255,0.04470915733541882,0.07203093051438911
945,2.5266752505249768,0.06558871916232147,0.03839407692475924,0.06159623999160907
946,4.276662093636472,0.36665080782527604,0.21481822510513596,0.34664052275634133
947,3.676925112686264,0.39125356598209693,0.2188219001265789,0.3585625445707751
948,3.409575886179123,0.6848073200545736,0.39061099841572855,0.6440240332982345
949,3.3658490333129705,0.9073523909589956,0.46121387532992586,0.7941932818370483
950,4.219549216749573,0.8745174429031254,0.43272561949636223,0.7194633285811121
951,5.202961998128259,0.8924342766973282,0.47395698530148317,0.7790486833150709
952,4.3565636373241095,0.643619827195857,0.36050227329369683,0.5692847473324218
953,2.8343836517474594,0.9941073622630657,0.5254195669144728,0.8514612387543321
954,2.265673398659387,0.5302711076748203,0.25777691019810745,0.42985276356001895
955,2.2009677748735035,0.37595184227592987,0.1934978478559954,0.32281135568363706
956,2.5084648610087914,0.030985843241691922,0.017657738957674203,0.028673817688636714
957,2.4968523562420764,0.02834104321493871,0.01621486314341862,0.026219259589502386
958,1.7324746288110078,0.03598791238867301,0.02056646726163016,0.033172288786119726
959,1.3571980821932692,0.023878049891819925,0.013758237314383156,0.022127464643714973
960,1.2764268030000183,0.5880815160913312,0.29685849133378217,0.45735579163475437
961,1.7861832208807389,0.5434682758192559,0.28102642804752537,0.45897652442498693
962,1.8946814334325643,0.02632861856252114,0.01573873164318964,0.024856912519492458
963,2.49533878633203,0.01779777015221288,0.010795618735477153,0.016903923828739568
964,1.5990588447575842,0.016737939053600645,0.010321428378802084,0.01598456441422834
965,1.426979270771581,0.021741634369511348,0.01366267635308321,0.020943864697525093
966,1.1038090891631787,0.01461575059862329,0.009377891128566036,0.014164011903500468
967,1.3774729117348155,0.01931430038296313,0.012964353234821637,0.019141314231167928
968,0.9408626671093137,0.6242200029793716,0.30682062113419534,0.46995624660142143
969,0.7115681503613234,0.017497998591796703,0.012914900175265528,0.018081432533892695
970,0.695576596496795,0.0170832150063016,0.013634814892700487,0.01830076415529603
971,0.7541802388038142,0.01210559850886266,0.01045784667542619,0.013400261804114804
972,0.8127459531455834,0.011923725997298133,0.011099039003877131,0.013607369787825393
973,0.9922961034848896,0.016189561596320273,0.0166576253738478,0.019182165400160288
974,1.367356034113516,0.8811761255791366,0.2790818657763092,0.49009031609059656
