,X,Y,Z
0,0.5816561394795676,0.9590775222985678,0.6906029507796523
1,0.6468821290270832,1.0975360595252595,0.6672033494032696
2,0.7048338785525001,1.599536521590045,0.6620863736863329
3,0.8728465850819291,1.8528210805113865,0.652049579151839
4,0.9666106315513758,2.2974569622237677,0.6508600353375472
5,1.1114991603614974,2.2502525946449077,0.6573851550998505
6,1.2909336810340346,1.953066702572121,0.6634899740234796
7,1.4343534113445016,2.5818718780169343,0.6705764779769927
8,1.548368751424415,2.7052492769413754,0.7022429271424895
9,1.719489913894548,3.140881619965661,0.7155350392577688
10,1.8455844960364038,3.5818371940373135,0.7795032699973562
11,2.1022223037183654,4.358691241314046,0.825080761158832
12,2.4283080595524265,4.047344459964159,0.9022898688957758
13,2.579787895387452,4.719304510722162,0.9527488654366865
14,2.6297211643767118,5.217353906119252,1.0778454684202792
15,2.825347818143078,4.53586003418602,1.2003389129416748
16,2.976842754146949,4.655467807312889,1.2429406052505723
17,3.110765042197335,5.161998636427006,1.528010005118217
18,3.3624815394743406,5.497608109070526,1.6501366854738218
19,3.5854724742848205,6.310357742791872,1.789805398871381
20,3.8906739050350536,6.747956220900921,1.7867275290963676
21,4.455829003223068,7.978732898265912,1.9729776155170358
22,4.796317502214141,8.416620323797144,1.7752798934398148
23,5.35223259365084,9.311906777158395,2.0756445434738553
24,5.793457069983929,12.458352103459145,2.425184642958514
25,6.016486545591134,13.642449686854484,4.101663456216901
26,6.783590076912917,15.751981298981935,4.257078907424095
27,8.05525650368245,15.401048200854364,5.65622063017817
28,8.98121219663828,17.877169255474072,6.269862866144013
29,9.888764216826981,19.747488404914797,8.172833288358389
30,9.56837306258732,21.62674259688499,11.312925651095462
31,10.867002935079359,22.543477241763,17.200338205728627
32,11.69142184220089,22.380111127895535,17.380813414366713
33,12.648650563455108,22.939882064901997,19.359087443055504
34,13.35545525415035,23.922446974577525,21.479984640917927
35,14.987787822461314,24.454496768305745,23.37621596059907
36,16.121386540358756,25.172507820836884,28.425189623431876
37,17.303574923787043,24.627201678395693,32.338271469244674
38,18.19768892059105,23.491267381911776,31.634704929858565
39,19.005286297509645,22.387634919323492,36.515233232568086
40,19.637500863110972,18.10228763269576,40.89474968519836
41,19.60251099513674,14.661709691651039,44.286037919507706
42,19.458310397056238,8.509081425197682,46.03584823924557
43,18.46008785436786,5.771648332243089,45.70875563682429
44,16.152568604997786,1.0501286824876974,45.79209610157136
45,14.57037864400131,-6.5410531291643546,44.54716572547656
46,14.272642789831021,-8.056226274911621,41.812646258853455
47,12.064332167517492,-9.729177083046883,38.38294809579024
48,9.178421718383262,-10.965888071183613,36.36198455026869
49,5.839845782191864,-11.568177312844623,34.54444659588206
50,2.4845678792811317,-11.870623945034938,33.36626639073015
51,1.1968569667314513,-11.88354013087368,33.38938676379094
52,-0.06172892074810776,-11.817450662682036,33.90837023303931
53,-2.6784897310773674,-11.368010710833184,32.996763276738605
54,-3.249694098910255,-11.160315142131353,31.313026409613876
55,-4.090129322444351,-11.092226437759695,31.294296422789674
56,-4.831693389377059,-10.829977414528539,30.911460179424708
57,-5.398086424901297,-10.458828750733634,31.077138695159366
58,-5.951827630553176,-10.095687825357354,30.70533055585327
59,-6.251026526410257,-9.682608206857743,30.49433485844556
60,-6.572350505656698,-9.149060961002164,30.177969922352844
61,-7.014571568876323,-8.74950434148172,29.887469220949097
62,-7.247086585461237,-8.648368857148153,29.79312291673648
63,-7.525221623582993,-8.327408922541597,29.584495014460593
64,-7.6938188570804495,-8.217060619924148,29.452017316450227
65,-7.658630134993231,-8.237506162495775,29.3088477496279
66,-7.651720783485818,-8.120712930603899,29.05001144490956
67,-7.679104680811491,-7.928169610349228,28.81417947287708
68,-7.750220981976571,-7.7871820097738755,28.471006477475964
69,-7.753063106821525,-7.845749850106554,28.467992524697188
70,-7.748709436576035,-7.675201121642174,28.173773698609875
71,-7.741645862583824,-7.611033794980846,28.004153948880084
72,-7.737925821114325,-7.518219040773822,27.768732088956146
73,-7.734941183807565,-7.4679229959823425,27.7524115855275
74,-7.688291392945817,-7.498345160370232,27.5675915071156
75,-7.6821181370106775,-7.460858188110465,27.60126479173812
76,-7.664113381181738,-7.4599833392755315,27.423087955686366
77,-7.686953519866776,-7.425707981810718,27.176792128675377
78,-7.665722254280305,-7.416525691062599,27.045640939741638
79,-7.640697082515151,-7.41549566510316,26.763690633394294
80,-7.656379649515594,-7.43766057701193,26.639330870747383
81,-7.625162765990778,-7.451434068363645,26.750520577618147
82,-7.610663680697347,-7.47062773739516,26.575888447111804
83,-7.591205793541121,-7.481128154741294,26.467922248352867
84,-7.579769008010796,-7.5037459388735614,26.319557543946825
85,-7.57401460250493,-7.543009900778595,26.214497555439937
86,-7.57576875332109,-7.654758336782879,26.029405806805496
87,-7.58315173075754,-7.720231253769801,25.91261268903163
88,-7.5622761026792915,-7.807576658459424,25.81708833245929
89,-7.5863504117684535,-7.919351148614087,25.656498436217422
90,-7.6753829037872885,-8.001171001085678,25.555333428180024
91,-7.702738430549997,-8.070841892383303,25.48519923563977
92,-7.735283083166376,-8.192875626903001,25.43632455501452
93,-7.791104843711817,-8.310786204545481,25.348044452310877
94,-7.711800602560718,-8.430955169749522,25.33150719023503
95,-7.893000490308892,-8.574332426836342,25.307252296698767
96,-7.996868610410672,-8.668790382967327,25.308947376629966
97,-8.066140460357776,-8.68449789734467,25.329098499884406
98,-8.088456613398384,-8.8356098061095,25.36454783131728
99,-8.230986313508865,-8.945691592668695,25.413661391200183
100,-8.287386593647629,-9.073628688251798,25.474071910613628
101,-8.349052374610975,-8.985792266006076,25.608536251309783
102,-8.403025703927964,-9.087205076395136,25.692631733261045
103,-8.4827483278859,-9.27499342704268,25.758018817319385
104,-8.548454393803866,-9.386200175982145,25.809972000334135
105,-8.69473768402825,-9.594132323209047,25.933160480383943
106,-8.759463532227901,-9.691713908804836,26.06578165608253
107,-8.758186471993747,-9.767511370622893,26.241118132252844
108,-8.80918555110292,-9.826162992599267,26.423648339449134
109,-8.79102298761607,-9.880003115067874,26.563686418892217
110,-8.954503949491256,-9.880098196004877,26.79771216904105
111,-9.184364772692499,-9.892515383622142,26.984499927370234
112,-9.319557415302414,-9.886558430837017,27.05194253226204
113,-9.39863304199546,-9.881913744133218,27.347854384682275
114,-9.458826848849474,-9.843968549761136,27.499781662516778
115,-9.511867742304997,-9.79238075663995,27.815876581615285
116,-9.54172688906284,-9.739269922966216,27.891692319457594
117,-9.561530953599304,-9.709215657014465,28.773930741467357
118,-9.57065035144714,-9.2757269074867,29.16104701245416
119,-9.554588687346989,-9.02504442834416,29.27112581247535
120,-9.49319878558714,-8.339298112061792,29.342760800221004
121,-9.3638715498535,-7.726527817198981,29.355028407839747
122,-9.258601933928745,-7.484186736327367,29.279734323180687
123,-9.247855870803237,-7.856857127149457,29.200642869793068
124,-9.24999734529889,-7.6956088401536995,29.303699010224708
125,-9.004424125466645,-7.536202129665975,29.294553475154416
126,-8.820847785939929,-7.548348905047788,29.269550399191566
127,-8.643766056122502,-7.271543147392619,29.050738596431085
128,-8.443153643507555,-6.541673550194959,29.01784243666399
129,-8.185371107526096,-6.306730051614208,28.807607950041767
130,-8.07114886974112,-6.148620480195051,28.809165940347324
