,X,Y,Z
0,0.46545437877721174,0.8815272437631657,0.8246119293330448
1,0.5045819015152108,0.6210347536776248,0.8092474209184302
2,0.518562979725884,0.75689080839038,0.8072722179278518
3,0.5358095606165656,0.9138554309477026,0.7940203643649377
4,0.5676053846508275,1.0536459211165803,0.794135048997054
5,0.5918607377419115,1.1585804148702186,0.7800579614807843
6,0.6506277709188032,0.9550342652638413,0.768774757987114
7,0.687174403629974,1.1066552197129298,0.748356768514348
8,0.7525850196928903,1.4231995795086165,0.7538539477584517
9,0.7714661936811169,1.6590999504480752,0.7301432606076393
10,0.7797987278419337,1.805793917684734,0.7227488146943148
11,0.8553338685089833,1.9860984855696107,0.7177178742369577
12,1.1121910571682676,2.2435922611212615,0.7147667749199789
13,1.2166359627767545,2.6087439642158192,0.7195769735292448
14,1.5079117423180397,2.6765841064736975,0.73441072963459
15,1.7136037879226858,2.968056246761053,0.7588908611661114
16,1.9083488543879745,3.496359865346677,0.8046489377593482
17,2.0680101529835553,3.774949964259365,0.8445008945058582
18,1.9110313644350756,4.474621779204125,0.8826887190831403
19,1.6573005094547046,4.958944739669783,0.936122348159096
20,1.79534606843916,4.969145966596503,0.9588966668174795
21,2.0429888694468405,5.537187850289239,0.9714034862935877
22,2.0575838403518865,6.0304556648854915,1.203680285320401
23,1.8689665832538545,6.276597188228034,1.217194177392344
24,2.3809146427355268,6.594718418555404,1.1792971180068725
25,2.73745200303539,6.77971195540004,1.2891412875928925
26,3.2812954783433415,7.858852059888716,1.60647400749757
27,4.094140893103324,8.858498897096066,1.6196820277948913
28,5.129688598048058,8.97971689950917,1.926271381379813
29,5.528946116117723,10.792942654530096,2.137144195947678
30,6.096221059092743,11.662139683776193,1.6745033020355984
31,6.584452449930539,13.090581674268002,2.304787251066266
32,7.412321769275949,14.46632516721179,3.689711308567996
33,7.84543120247487,15.89155615746106,4.1883707287435215
34,8.486078778660918,19.043834519667616,4.016096976248784
