,X,Y,Z
0,0.6625589206098725,0.5387153659218387,0.1792501059662277
1,0.6460898977901817,0.9723890089612803,0.17843962315137388
2,0.676775643042244,1.1079997604066745,0.17449294835796894
3,0.7433982967744895,1.4346364152260818,0.17598063503696398
4,0.7765011069487021,1.58245081135778,0.16941626399614693
5,0.7962818062492304,1.6585914236553463,0.17638884696226034
6,0.7497428678306911,1.7551511050726358,0.18279696398694573
7,0.8662453146803943,1.8349609208324047,0.1856578940331796
8,0.8376029264621456,1.946620955207882,0.1788875436775253
9,0.9040013081195403,2.1745123420071524,0.17951588744087874
10,1.0240124230116885,2.4853007269672998,0.17040211362630137
11,1.2138583475334932,2.987210599771544,0.18970046295464604
12,1.0547907283587825,3.5291615182638667,0.18363811825366963
13,1.4116879601072456,3.4491316497537565,0.2213613460158416
14,1.55648106163044,4.062178530173956,0.277070676626577
15,1.6436098242278347,4.133554545580553,0.3196389022075628
16,2.0376662662499494,4.644043261923404,0.33882870932338444
17,2.547290118523499,4.842510195932952,0.4537197746412174
18,2.8298332046549572,5.547055822329662,0.6027202272142091
19,3.6605551722961196,6.026539716020498,0.8297368746108014
20,4.094949779290185,7.943845310647694,1.0861536000888525
21,4.838599054330415,8.876024982898857,1.4862215819157645
22,4.525323506232208,11.11125992587795,2.0671462943232664
23,6.159490120382944,14.53402424239954,2.5159149039111384
24,6.557336603102243,16.027139779768657,3.5184780929852986
25,6.003776996654507,17.848224205725792,4.389521569114658
26,8.312944979931018,17.63068524167623,6.312379691907731
27,10.086861491054814,18.998518613271305,8.794299781412365
28,10.863851182104227,21.376860036345388,10.356433364621264
29,11.47621438172545,22.429616262702055,13.84859611115334
30,13.13894323543434,23.95221412986791,19.021548015210385
31,13.282158819537182,25.013256181715573,21.35609086876893
32,14.338362857346315,24.32633957427684,19.489755086393206
33,15.100304455514301,24.239044607565788,17.218098834180996
34,17.088856714931595,27.207408191253364,21.24283118618594
35,16.093070164943956,30.41839295975814,26.008416329518646
36,17.360288505289326,30.482307359921936,32.35194295046401
37,18.86436322421903,29.122859945323036,36.50790805756317
38,17.837579272896846,27.571637018026117,39.172401657729246
39,19.23428011083804,26.264711480181386,40.88712400089485
40,20.51278142187974,18.610104298602277,38.7270076821488
41,20.367916179215428,14.9668289932974,41.39178960705484
42,20.478279266052066,13.208681434964618,40.68644960051323
43,20.9007730279694,10.631735010537456,41.844494774432235
44,19.242833201355804,12.215620233129215,42.596232830124315
45,19.477625429295763,9.415170149706588,45.16613395796196
46,17.480532569671144,0.14480185705415316,45.28850347771887
47,15.385300622901346,-2.9520870779548165,43.71545975993252
