,X,Y,Z
0,0.5873684230273803,0.28017611624748795,0.9281008389655208
1,0.5039386272532701,0.17267445790065464,0.9098597187451862
2,0.4609453041576735,0.4083446415572225,0.8699003897374907
3,0.4530605944579379,0.21644535346798738,0.8465666307845423
4,0.43407791601536483,0.43022831931387784,0.816218552156883
5,0.43272277527807856,0.533335586514742,0.7916841289793802
6,0.45774184904350423,0.6998586668728478,0.6721239332979602
7,0.4586118483041401,0.8144074945553355,0.6383572993563317
8,0.5066241494589139,1.2139649576597136,0.6116932409121497
9,0.5718227372480365,1.2277107495367805,0.6079554582282182
10,0.6825043451022778,1.3598247506372108,0.5907805674862395
11,0.753676341908268,1.5360772133076375,0.5855680951844315
12,0.802787967633845,1.7857630061239382,0.5799135000398529
13,1.0434247557085425,2.44343754362035,0.5789885678558147
14,1.2407159799765488,3.0333930562446434,0.5886668701384703
15,1.2270903163158362,3.4270740095954375,0.6531409221307034
16,1.4416155999575675,3.562657495718281,0.6707649053624175
17,1.7417222029041435,5.220481611886718,0.6896646566008421
18,2.206552721836707,6.240353555724837,0.7704300223490388
19,2.6920541494561947,7.035159515410897,1.2166019797082357
20,3.6813440706567233,7.637677162720748,1.1923915255282287
21,4.511308533468283,7.955623397210918,1.4374313753056192
22,5.055355448442256,10.676122889088111,1.760967297983275
23,5.644278474447612,12.91096445021272,2.285013027102178
24,5.4387778969919855,15.088216813552638,2.621267000002796
25,6.6313921860604825,14.84473535304626,3.273155915563592
26,7.109529621566784,16.76255735722461,3.070174230912186
27,7.891601976013282,17.918381655546952,4.120330529378191
28,6.932962612327919,19.56233078827331,4.4372707597498575
29,5.041836016831986,20.782017898727585,6.278658023467792
30,9.034895046683754,21.983465862830045,8.388448142597314
31,10.655783492280385,23.461578953311527,10.649510555194599
32,10.987303473608554,24.67522902044935,15.412856787933446
33,12.223146802595526,26.34908778337202,16.966571803326158
34,13.903579402614218,27.50814508703261,21.725709734675448
35,14.165147819607373,28.8414961906606,24.874552948222853
36,13.385751512438778,29.121393008432854,30.74611629452651
37,14.93162171448849,28.52228682793075,35.084596970911015
38,16.7591954295153,28.950486598834637,38.42044754299253
39,17.490936503683404,28.29661417366907,43.47382380706844
40,19.255235977078616,24.36436241511001,49.59210967871748
41,20.85961404829925,19.148888843045196,53.03032513183451
42,20.865629104291532,12.643435537946518,55.973446939231245
43,19.927542544261915,-1.501882491880643,57.47692138688988
44,16.8217480122482,-4.778988520156694,55.360358390321274
45,14.721034253036319,-15.939140466633766,52.94960957096236
46,4.899864372343574,-19.52781570706942,40.484723462973975
47,4.422397642966163,-20.51052683835736,35.4183178225467
48,-3.388541435407028,-20.668479901654397,33.326017837391824
49,-4.940289890998445,-19.962671747476612,32.77272984523288
50,-4.675944929543578,-19.69378978540868,32.87597294541143
51,-4.496466790084303,-19.55767943265074,32.93035250072759
52,-5.215078058927642,-18.969740135056263,32.93183513308404
53,-7.516277585702129,-18.905459693881046,33.00921182136252
54,-8.433882412403378,-18.235038102387282,33.561231220885226
55,-8.551257124157974,-17.51541655257502,34.3729476081449
56,-9.118589715214233,-17.19215742463921,34.72151986805903
57,-7.722409108498477,-15.501447453335398,35.81425075689035
58,-8.963739129173272,-13.728543459758056,35.784171711633284
59,-9.188246145812592,-13.775766844874488,36.10814514195832
60,-9.543173067459014,-13.640621854228055,36.28282372367412
61,-9.970596422795749,-12.114436494764668,36.54748139440992
62,-10.452404629946459,-9.812516863439733,36.85286403239853
63,-10.389355118569163,-7.9823247779690725,36.938919362411454
64,-10.147078520721788,-7.316654898983589,37.2053018653426
65,-9.710481278993278,-7.070114164620735,37.00383374355524
66,-9.404054206077602,-6.213178603950044,37.02814825970506
67,-9.319728073014552,-5.3360021280287535,37.07623422068605
68,-9.663896291036083,-4.510771685855583,35.314642364754576
69,-8.72339809523942,-4.572282323199585,34.61230598760122
70,-8.568361199559313,-4.893919410798766,34.68106306458858
71,-8.078001450290405,-4.210042173617865,34.0197853160373
72,-7.956541641785436,-4.774876518749214,33.23979587834639
73,-7.657416417575871,-4.213594304211703,32.27631818594532
74,-7.348561655071402,-3.829552999899336,31.906282127683706
75,-6.913860821706662,-3.3913380641819293,31.398602177399873
76,-6.114293560220692,-2.971732259319322,30.579790593523565
77,-6.253091131521965,-2.8348300695060904,29.070786355478123
78,-5.975012415398134,-2.7142356958239877,28.712885031446564
79,-5.40047150472367,-2.6917266141131284,27.740997776638885
80,-5.3745469962407615,-2.6815422362612646,26.01698493262162
81,-5.043294723814246,-2.8383978181137826,25.467779788988963
82,-5.256249087210593,-2.9262501024379173,25.402754587774243
83,-5.541843978584044,-3.06066903510374,24.226949225580412
84,-5.2068803982105845,-3.2129503522689533,23.740063683902434
85,-4.999196003397451,-3.413308977771296,22.80298176125258
86,-4.8378058527656735,-3.655386881920831,22.45837777708785
87,-4.70172548068613,-4.110687139370856,21.484169437189834
88,-4.619278141769224,-4.351943934500073,21.134980935602044
89,-4.539110370672195,-4.549465696032121,20.690980688393786
90,-4.538139511778108,-4.862716306105468,20.3062442791607
91,-4.559003138194424,-5.242071682185725,19.912875462735787
92,-4.574448814121694,-5.367023869805066,19.73098679076863
93,-4.627658334994804,-5.67710974881657,19.730455379024082
94,-4.728123129188569,-6.090067210465351,19.357717259798306
95,-4.664473521480093,-7.483370890181352,19.196032465749642
96,-4.8212975449463835,-7.966371784144964,18.96483713582403
97,-5.047522655038487,-8.322364482637461,18.927569570382058
98,-5.423352568350198,-9.355581998695737,18.801567921234042
99,-6.141364831140071,-9.651883418484028,18.80160319743437
100,-6.635140528371138,-10.092986850491021,18.98473575172206
101,-6.836583740557966,-10.690871556061168,19.12868031980163
102,-7.225815231753352,-10.223269115763198,19.100438893400966
103,-7.396347372419364,-10.760118239363868,19.548132523774232
104,-7.756514603546148,-11.497920549613479,19.895203903449946
105,-8.950969198211162,-12.253284084329412,19.63201331972815
106,-9.189013576590167,-12.990517176113624,20.21930764648548
107,-9.838293531589823,-13.519380856555903,20.52744724862078
108,-9.983998516724153,-13.445910744744797,21.38799952144215
109,-10.535547441340157,-14.277296221417332,22.15509889358328
110,-11.290128560902474,-14.209163545737209,24.40052714827656
111,-11.707687489389526,-14.406810958900179,26.658661552209395
112,-11.998159203326704,-14.4262676808198,26.470088631140957
113,-12.626206158968966,-14.565085299402003,28.588332551393687
114,-13.107242676727983,-14.339823202777065,29.09452603800789
115,-13.024322652582097,-14.020591636626351,29.783751324004513
116,-13.169050754932044,-13.521743550833893,31.370126191022944
117,-13.189578687471714,-12.437028623530075,33.65782805217384
118,-13.080120987842738,-12.404185454760459,36.098075156308255
119,-13.010789472391629,-10.986756087639762,36.1834555530613
120,-12.381808877059168,-10.540088719573426,36.73772529949174
121,-12.10113992769284,-9.81548526148083,36.72903689425242
122,-11.913379452610858,-8.72953662694091,37.00600411879952
123,-11.67167188896001,-8.24447244712804,37.084563147872956
124,-11.505877865828399,-4.7618188601262945,37.12996757219092
125,-10.588686724097434,-4.651436552031852,37.1275949432614
126,-10.03154800538543,-2.0312211724642606,36.605442072283005
127,-9.313382406172506,-1.5324790062558546,36.59257098864667
128,-9.104506872411953,-0.7306716885087012,34.8204666529204
129,-8.258040574306506,-0.696826335659185,33.38337409512905
130,-6.309378799229895,-0.3077774031220215,31.757868398582318
131,-4.841675894225071,-0.3351747722803844,31.15048469979157
132,-4.486583234157244,-0.2106555890087134,29.762349022794407
133,-3.8247167376376616,-0.14433495800500296,28.928541163523644
134,-3.525601298161412,-0.12034891387510074,28.02769456439264
135,-3.187759494979372,-0.12000460614037836,28.82903930235569
136,-3.075104577090486,-0.09623877388332996,28.16956502218785
137,-2.942058088952601,-0.07963862517997775,28.27096237619566
138,-2.717740947293677,-0.06899510345100965,28.97013779139781
139,-2.1632008637482723,-0.03721436661357863,28.299977116998452
140,-1.6598646202337184,-0.036963189908407676,25.391366083059566
141,-1.4413578740846205,-0.10334892419906246,24.981434853101835
142,-1.1238018790688025,-0.18727290909572442,24.881507931637525
143,-0.8886146758888857,-0.20513603053416068,23.78488143189298
144,-0.7849260547053314,-0.1864395453877102,23.219447763407928
145,-0.6786336891956396,-0.21919126450214038,22.62937056154282
146,-0.5812211645962396,-0.25044354284698733,22.38547350844185
147,-0.5415400859208784,-0.3071975980209648,21.690634047601232
148,-0.5155079238486466,-0.34648439363495537,20.015120406238225
149,-0.5049105185356147,-0.44830062523315595,19.538819442461655
150,-0.49627416600209284,-0.5355252311241159,18.62840535367456
151,-0.4982756333083577,-0.5714417812660386,16.53434638368023
152,-0.5111537246266328,-0.5806802786326519,17.049110887495445
153,-0.5260512799481992,-0.6435956160014958,16.568448713310445
154,-0.541682956904951,-0.7267361822515398,15.888833098227506
155,-0.574253335446475,-0.8135049974132205,15.369083363848768
156,-0.613101988656688,-0.871148787705187,15.053993503129915
157,-0.6423458232923142,-1.0410758407886893,15.06658468564527
158,-0.6895166633155457,-1.095420899724259,14.665070237576124
159,-0.7260212862131215,-1.116009163931847,14.477885807649486
160,-0.7631157358968079,-1.4587609187226194,14.814357347774482
161,-0.7638645087533553,-1.5544835843743647,14.003894925245506
162,-0.8480651568898916,-1.2904000243173894,14.538934733991061
163,-0.883880808511113,-1.3899686798724222,14.428287509043058
