,X,Y,Z
0,0.4275643708309784,0.7404183875259621,0.09640298787577062
1,0.4696715508091319,0.8452884965860699,0.09711809593153557
2,0.5011544905676792,0.971103265346535,0.09792875174203367
3,0.5371884897638054,1.0604657796983563,0.10030413767974017
4,0.6480861558465563,1.0974209188671236,0.10394940833106533
5,0.6526787544962072,1.241727797531398,0.10791654339238697
6,0.709718413467737,1.3645188006381834,0.10651434082798265
7,0.7558773263231233,1.4961874782630857,0.11375866480745978
8,0.8309344672169195,1.7169106507250989,0.12412060741725996
9,0.9576670497840551,1.891413060891255,0.13292003344817552
10,1.0497008793256468,2.15876693669138,0.15830027890086174
11,1.1638073958765265,2.3832127493581883,0.17537302774432845
12,1.309024223618288,2.726303847479789,0.20489076477534737
13,1.5563009375215688,2.8844101669465023,0.23731785493488367
14,1.6972803772266398,3.2845947810587783,0.27219076431368905
15,1.7922608161152267,3.4785547308582965,0.3196057068729318
16,2.0110290514870717,3.618601255659463,0.37153845305184563
17,2.1578725023466667,4.426344125124801,0.42929942767465795
18,2.385519690387813,4.922944730469533,0.504485090050552
19,2.6310045660529653,5.4731450571765965,0.666225831318214
20,2.967993077276396,6.010419689884538,0.8022116485693307
21,3.316375359597536,6.863129304328165,0.9840312757752602
22,3.5386489403609525,7.721941753781336,1.2902983968951052
23,3.8932973371669717,8.850535590849384,1.5863831855613297
24,4.428397028272436,9.673320089574002,1.7546300774581387
25,4.827847814022738,10.274867146873579,2.0488177664940133
26,5.602237216497135,12.349528549027703,2.645384437758418
27,6.190983386066393,13.490930397927324,2.8797712592349143
28,6.962508721660867,15.48486762024562,3.7065298877154893
29,7.201616374672993,16.77816688101631,4.7458563377924134
30,8.552187111384402,18.00376562891685,5.88171363349145
31,9.615057951914617,19.409307948336405,6.970033928424476
32,9.950399651473466,20.268235631281133,8.61520641653978
33,10.982424879794541,21.52545368356825,10.129837526621689
34,12.19975384817529,22.885098748734563,12.048374637219654
35,13.450171506866841,24.459251045123036,14.708879965594555
36,15.002924709053705,26.221524779653368,18.312623134012657
37,16.11703857954125,27.14355666873618,20.594243399851578
38,17.153379361405253,28.085785480523874,23.30513471634876
39,18.16251037089308,28.746569982972606,25.20308069273924
40,19.36229953279668,28.955669279475565,30.315441838662732
41,20.049688928908903,28.481290734454422,32.73942359746878
42,21.600190567641175,26.859765247339002,37.81026100391175
43,22.018352581181052,24.05326412927977,44.17538560526824
44,22.19504102164725,18.467352926323425,45.75760820832228
45,21.698819772671058,16.570338947263302,48.818416317266724
46,21.225873509123605,12.151577189022287,50.57195554190515
47,20.12538055530391,6.679084796104957,52.05646477621068
48,18.44016701449754,5.136434491233012,52.00074391290902
49,17.034561241529424,0.3988721904878352,51.630138327541836
50,16.034385677616804,-2.8649520582596066,50.165848718166444
51,14.496283848319216,-6.411626948080973,48.27938592615553
52,12.418828558410954,-9.319448324372587,45.895077370708925
53,9.441234621127872,-11.308706269638849,42.79301481666398
54,6.197016931015153,-12.608763662347549,40.49210256422699
55,4.0927868141718164,-13.038120479407322,38.413597018525834
56,2.4030735411961848,-13.220897011093172,37.757230302023686
57,2.1041765876372773,-13.29926956020494,36.785488705247396
58,0.35553401410366803,-13.344448540970046,36.830961117711205
59,-0.8409852506424973,-13.221381562915214,35.54074380378937
60,-2.1129429518286207,-13.036909592424587,33.726480653114436
61,-3.457902448866804,-12.789917001223511,33.02407709089138
62,-4.559451205713807,-12.25904661119131,32.36086419765044
63,-5.2727708800698245,-12.071323986532121,31.968624667559904
64,-5.888921742543552,-11.683883780574286,31.782957509065945
65,-6.3552454832317755,-11.356156286581966,31.5080559715263
66,-6.822002858109204,-11.030763674859509,31.375327935456898
67,-7.353347423965609,-10.870947383007218,31.31277528399462
68,-7.784501058473675,-10.387232331900625,31.261781464316762
69,-8.118439534886289,-9.956782025800665,31.21935476675858
70,-8.252936732177808,-9.590001383313263,31.194388862532755
71,-8.419919382140764,-9.386492220310766,31.155308009093574
72,-8.530750668695335,-9.136485407436933,31.12213471311366
73,-8.585324065534051,-8.788606751731054,31.060645916598315
74,-8.61042328340808,-8.411165224471766,30.994950131771432
75,-8.589267474545949,-8.097398377444032,30.89033593360147
76,-8.56737922088682,-7.778979517078576,30.758757913125024
77,-8.471254320855106,-7.57217540246498,30.678352254054282
78,-8.407796827743267,-7.226074711652384,30.504398455874473
79,-8.28027117215106,-6.869552223102037,30.283292580068885
80,-8.148603533760868,-6.681798751500499,30.03628196176588
81,-8.01060942826057,-6.595659520565193,29.63799141062902
82,-7.845938034835758,-6.315950067640761,29.40707196740709
83,-7.704918812755872,-6.157939596977444,29.170404251973707
84,-7.540103624751804,-5.954453632976561,28.55740655597237
85,-7.386056479513869,-5.828406414283911,28.250348296092348
86,-7.185338466703759,-5.732075474380707,27.910556632768206
87,-6.940914092933641,-5.664788064754174,27.662159518640916
88,-6.861518468221424,-5.6387921212378584,27.312349422130698
89,-6.7495817409063,-5.629414914390861,26.958846457040167
90,-6.719531952766684,-5.641224164086934,26.464239838565284
91,-6.604237339965698,-5.680938054864506,26.22549991486698
92,-6.509028303979878,-5.758785306865384,26.007550061871598
93,-6.369752936127879,-5.792377908243446,25.95608565290016
94,-6.307725795228482,-5.847829609678033,25.687490463139504
95,-6.26445251490534,-5.958565432869103,25.415270673461208
96,-6.2394593342880755,-6.068827162150986,25.087473396388326
97,-6.225776677611472,-6.161698533231125,24.855570103892074
98,-6.219765542223078,-6.258069354558995,24.593036354573062
99,-6.222057760584717,-6.3650547512287945,24.38491004714678
100,-6.233552403084796,-6.58612450858118,24.18941862395794
101,-6.268406162353655,-6.756405508483904,23.926202351024248
102,-6.317290882798109,-6.8605372335274195,23.69750166868717
103,-6.342731376336499,-7.043778250075359,23.55067702484684
104,-6.412008395407019,-7.297778222268081,23.375311479511232
105,-6.469793431677295,-7.489139907604645,23.234254165770736
106,-6.57980791520851,-7.901224712504396,23.14068563628931
107,-6.696176928475396,-8.115669763569038,23.031359659687205
108,-6.842537784773283,-8.410896848620864,22.955780175809547
109,-7.059996430465673,-8.681324616896541,22.918375137713845
110,-7.2210624239120484,-9.035551839316753,22.920514859851703
111,-7.375069083394105,-9.25265339321156,22.965188787287875
112,-7.560457215759237,-9.47820319637464,23.08921918623544
113,-7.791053350218798,-9.732377960720793,23.16526546147651
114,-7.991425780323547,-9.84805653097995,23.284591184243897
115,-8.260341538126687,-10.04975562052782,23.33008887109492
116,-8.368848631361457,-10.146267450296701,23.526101943508536
117,-8.53919852292743,-10.447236352501461,23.677128255850302
118,-8.713189238250179,-10.715747772746441,23.824075395047352
119,-8.911092945150566,-10.82759294269957,24.11218944359463
120,-9.101465449856356,-11.085068837828194,24.43806416434579
121,-9.166692328921553,-11.390234780167685,24.780337659795528
122,-9.22263560256434,-11.492028086550222,24.789293222578607
123,-9.44989419561591,-11.62600246192,24.888018937672626
124,-9.69402108199011,-11.751113449299462,25.5375343396887
125,-9.87926524891429,-11.853090204728787,25.884713813434143
126,-10.076184464643184,-11.95624774922897,26.332532361821773
127,-10.303152522821952,-12.023642348797845,27.070008715108372
128,-10.466134280737759,-12.014554549933093,27.79282546068862
129,-10.646069520412215,-11.996148377633942,28.27145840394282
130,-10.799593942910661,-11.844632637622112,28.89681013689091
131,-10.89280450135724,-11.645029809996174,29.319744135462045
132,-10.95048302997841,-11.390158568440011,29.775985185224453
133,-10.992703938230575,-11.09981254534597,30.405845021863392
134,-11.003818549052534,-10.684861859538561,30.665964030979808
135,-10.96111809153358,-10.431181448151191,31.19952570807788
136,-10.863321108736443,-9.982208625815005,31.496321577640135
137,-10.740491587031602,-9.453954855942955,31.723431977059967
138,-10.643530495192934,-8.909277142591167,31.86443499627862
139,-10.453204829633776,-8.384749428455402,31.97751247192258
