,X,Y,Z
0,0.6293632915983356,0.22277567932563969,0.3962970428893766
1,0.5651250044946897,0.559434539754406,0.38944970857793043
2,0.5650417262687467,0.8292243255689622,0.37489549211887696
3,0.6170595293377085,1.0278334775753863,0.37554231439136976
4,0.6295714039393451,1.2375290449108158,0.35425856035642084
5,0.6727004233406151,1.3899236839362588,0.3515228936045681
6,0.7076096028806631,1.486352407186835,0.3514743884604078
7,0.8459587586472392,1.681500815217397,0.35206222804676734
8,1.0996506896062417,1.4456813962914583,0.3619811917857749
9,1.1370058540587034,1.5603457982307907,0.3682363676129629
10,1.1727440813331882,1.9336813013766836,0.37630094455117596
11,1.2924692443526713,2.3096821605709286,0.3961255894531189
12,1.3165173701136725,2.4378082323941546,0.4101070201409769
13,1.4457855595818065,1.658539063932888,0.4272424807050084
14,1.4473901783655583,1.8697443817628994,0.4437896903339039
15,1.4928730907456782,1.9147035896378803,0.4645481469515043
16,1.5993322670437744,2.34214816246603,0.4905559187109945
17,1.5529230501559768,3.1268240579255164,0.5252623872728197
18,1.7586033694773708,4.108771796520307,0.5974188804011235
19,2.172643701613175,4.4543070082629335,0.6224079353865465
20,2.7515350895402477,4.973788063346072,0.5363702180934138
21,2.855253276023316,5.076827688470142,0.6621580502340216
22,3.035058542940178,5.6451977583501005,0.42600891455049394
23,3.271306786105112,6.797094474553731,0.9789580742307359
24,3.8000302708883593,7.644680753443363,0.6996144789878838
25,4.246639916973376,7.667247145430727,1.1427644979026927
26,4.642862959164297,6.922967228383813,1.110382632201713
27,4.610266778231894,8.085627764419948,1.6949476914328492
28,4.39361117453465,7.112407861853335,1.9769677083690869
29,4.406219816802011,8.441453643477876,2.4671966130372596
30,4.785823670904536,9.507538167474799,3.231417819598701
31,4.283894712428145,9.76697702465731,4.204083425005133
32,4.537073056029995,12.014837599604702,4.614386381508244
33,5.182495734957115,12.953593747710865,4.809187459447293
34,8.719402691893647,14.40069002530441,6.390651038249019
35,8.936040274803057,15.831262723386113,6.3150173185242835
36,9.508229387803446,19.975302106854812,6.734976618077847
37,10.78775356717664,22.850515898502554,5.152779552546875
38,9.398118692047682,25.01146559996445,9.322571193384723
